age_group,diet_group,mean_ghgs,mean_land,mean_watscar
60-69,vegan,2.330767431,4.822414692,33628.03127
70-79,vegan,2.338381755,4.69277519,35887.40868
20-29,veggie,3.565694347,5.679729711,22336.3796
30-39,veggie,3.6594517,5.779612294,24453.21474
40-49,veggie,3.654884691,5.836319529,25273.05548
50-59,veggie,3.616767709,5.845088246,26093.02806
60-69,veggie,3.866550766,6.180922301,27824.82629
70-79,veggie,4.095834987,6.646510439,26021.56994
20-29,veggie,4.967524486,7.675453566,28503.55838
30-39,veggie,4.774551657,7.394497955,29493.35026
40-49,veggie,4.489666497,7.183609519,29725.52691
50-59,veggie,4.276828832,6.939312242,25949.66695
60-69,veggie,4.310203299,7.152174442,28194.0181
70-79,veggie,4.815130118,7.850643019,28731.47756
20-29,fish,5.013057364,5.797800379,18940.10682
30-39,fish,4.982061241,5.841217154,19495.78529
40-49,fish,4.807739812,5.817985056,19157.66849
50-59,fish,4.607266715,5.672311292,19626.70847
60-69,fish,4.992211869,6.288808654,21984.24219
70-79,fish,5.142979355,6.519828974,23402.89766
20-29,fish,6.9781677,7.965956865,25368.27729
30-39,fish,6.388192945,7.435315302,23441.5638
40-49,fish,6.039891864,7.16961407,22783.24874
50-59,fish,5.741918844,6.94987625,22362.88241
60-69,fish,6.017266991,7.568224556,24805.40527
70-79,fish,5.976137025,7.637041905,27765.76103
20-29,meat100,11.21130124,15.20651938,27423.46164
30-39,meat100,11.30349405,15.46450254,27363.08721
40-49,meat100,11.80965122,16.89118686,26273.93512
50-59,meat100,11.89552272,17.26110576,26813.09908
60-69,meat100,12.02419669,17.52550419,27188.67385
70-79,meat100,13.18858867,19.45561989,29416.18816
20-29,meat100,16.15220226,21.61537438,34570.70078
30-39,meat100,14.01903545,19.04464418,31678.43999
40-49,meat100,13.59434601,18.95299947,29353.51877
50-59,meat100,13.64983638,19.34138038,30129.16544
60-69,meat100,13.40183805,19.1724434,31434.97159
70-79,meat100,15.18206783,22.10758857,32658.52372
20-29,meat50,5.126868239,6.120668736,17014.15834
30-39,meat50,5.231955281,6.254034093,18313.30707
40-49,meat50,5.113723126,6.263360039,17896.00396
50-59,meat50,5.029743471,6.210735951,17944.30747
60-69,meat50,5.266445954,6.618057312,19587.11352
70-79,meat50,5.278960483,6.663368044,20220.35373
20-29,meat50,6.456057683,7.666270172,20132.97465
30-39,meat50,6.564024586,7.874598607,22488.10078
40-49,meat50,6.33477375,7.674517349,21646.30335
50-59,meat50,6.098699296,7.523770714,20186.77582
60-69,meat50,5.962075716,7.417297008,20946.88041
70-79,meat50,6.48507383,8.300511937,23763.84887
20-29,meat,6.798293899,8.378291768,20468.50513
30-39,meat,6.959578162,8.685409388,20515.50285
40-49,meat,7.073660654,9.135256456,20583.1403
50-59,meat,6.880100573,9.008021368,20497.09344
60-69,meat,7.040299684,9.241024979,21859.18231
70-79,meat,7.531502253,10.17937805,23682.77259
20-29,meat,8.528923318,10.23380725,25556.63877
30-39,meat,8.764396136,10.71959059,25647.67323
40-49,meat,8.6133908,11.02314237,23783.64147
50-59,meat,8.157289575,10.59944982,22465.08852
60-69,meat,8.396642219,10.99394698,23709.78491
70-79,meat,8.641910883,11.70303671,24457.73766
20-29,vegan,2.281712713,3.352949385,8405.962624
30-39,vegan,2.55527612,3.689011115,8848.475364
40-49,vegan,2.618340517,4.002702544,11144.56867
50-59,vegan,2.549609573,3.975309767,12207.64075
60-69,vegan,2.582899525,4.342564341,13867.07937
70-79,vegan,3.319882864,4.941733384,13036.2989
20-29,vegan,3.504839103,5.155525006,12068.82999
30-39,vegan,3.119533213,4.546066328,11565.09716
40-49,vegan,3.073577177,4.502321325,11001.58532
50-59,vegan,2.679924162,4.180136659,10504.9936
60-69,vegan,2.690419064,4.716267653,14918.65617
70-79,vegan,2.732815703,4.59637842,12779.13716
20-29,veggie,4.188645734,5.310471933,16909.98406
30-39,veggie,4.265881244,5.464310234,17431.73795
40-49,veggie,4.185878849,5.525009512,17854.91747
50-59,veggie,4.065782264,5.512997125,18383.71074
60-69,veggie,4.282280636,5.853876982,20564.60474
70-79,veggie,4.536530601,6.430131543,22841.67652
20-29,veggie,5.829150414,7.215585563,23549.33703
30-39,veggie,5.624516364,7.04585119,21858.72383
40-49,veggie,5.19364559,6.819204956,20851.9843
50-59,veggie,4.944809027,6.647487794,19994.14254
60-69,veggie,4.967161961,6.917714876,21857.86975
70-79,veggie,5.528303127,7.613325386,26898.31957
20-29,fish,4.054601163,4.852692869,18316.14351
30-39,fish,4.102261039,4.848083023,18466.36551
40-49,fish,4.070972917,4.870718541,17897.17686
50-59,fish,3.992877927,4.777771447,17798.18398
60-69,fish,4.303697439,5.294045894,19275.08652
70-79,fish,4.314559226,5.680067893,19583.9836
20-29,fish,5.814865049,6.648429329,26769.08557
30-39,fish,5.366497469,6.163944811,23671.51026
40-49,fish,5.069913363,5.887027657,21691.28379
50-59,fish,4.946689892,5.681035282,21083.05344
60-69,fish,4.94881047,6.202519486,21502.11993
70-79,fish,5.045254488,6.569949793,22592.00646
20-29,meat100,8.584074514,15.54458655,24988.13044
30-39,meat100,8.750330068,14.9107665,24403.25413
40-49,meat100,9.047301277,15.52695804,23579.01732
50-59,meat100,9.11507343,15.31061896,23479.70023
60-69,meat100,9.163527889,15.37475816,23985.29218
70-79,meat100,9.952812636,16.88380564,25545.67475
20-29,meat100,12.93371519,25.2193472,34477.46349
30-39,meat100,11.24974502,20.02290641,30645.75885
40-49,meat100,10.88887335,19.2789329,27237.11465
50-59,meat100,10.8678225,18.76177236,26947.8567
60-69,meat100,10.72407158,18.19628247,26486.71495
70-79,meat100,11.58883856,19.89576509,27652.6277
20-29,meat50,4.158449098,5.810650613,16710.82965
30-39,meat50,4.313336116,5.764208223,17255.41779
40-49,meat50,4.318391938,5.771129108,16422.74104
50-59,meat50,4.279953879,5.68497718,16067.16551
60-69,meat50,4.527757439,6.127977023,17063.9563
70-79,meat50,4.54857798,6.218405203,17180.13649
20-29,meat50,5.329044309,7.533528453,20165.63292
30-39,meat50,5.526907678,7.238733495,22006.3276
40-49,meat50,5.376006518,7.051294953,20219.50251
50-59,meat50,5.173833448,6.997074542,18342.25596
60-69,meat50,5.030593235,6.961298505,18017.23342
70-79,meat50,5.320334929,7.446210972,19374.65949
20-29,meat,5.481913534,8.392084299,19120.99526
30-39,meat,5.677620748,8.501175065,18757.1311
40-49,meat,5.789250165,8.66367467,18191.54488
50-59,meat,5.670060988,8.331923594,17720.84298
60-69,meat,5.834886221,8.569596887,18601.45354
70-79,meat,6.214918615,9.524779547,19905.65072
20-29,meat,7.111922717,10.6917795,24670.18507
30-39,meat,7.402188645,11.11403875,24557.14795
40-49,meat,7.239803575,11.14251972,21959.73856
50-59,meat,6.744301925,10.19669539,20087.84595
60-69,meat,6.909243467,10.38846178,20658.68839
70-79,meat,7.062487086,10.91889844,20817.26804
20-29,vegan,1.958135507,3.004782393,10818.27941
30-39,vegan,2.159947456,3.331922268,11078.32601
40-49,vegan,2.384986925,3.653893643,12746.07184
50-59,vegan,2.289831743,3.775870748,12189.47885
60-69,vegan,2.405103128,4.183891351,12492.65017
70-79,vegan,2.71279637,4.276037054,15018.95337
20-29,vegan,3.056833545,4.744976657,16818.70488
30-39,vegan,2.664564933,3.86297958,14600.51901
40-49,vegan,2.728726117,4.029921423,13684.11454
50-59,vegan,2.390561266,3.759580317,11446.89514
60-69,vegan,2.337077843,4.093081239,14130.27295
70-79,vegan,2.417330105,4.062091151,14824.24311
20-29,veggie,3.371665556,4.548697089,15602.07277
30-39,veggie,3.49007142,4.661925546,15580.57551
40-49,veggie,3.535536294,4.746696946,15533.77375
50-59,veggie,3.508890047,4.782104808,15597.20408
60-69,veggie,3.694704577,5.144566402,16498.19202
70-79,veggie,3.855223893,5.597549261,17469.02013
20-29,veggie,4.746868767,6.070977541,21566.51817
30-39,veggie,4.609524861,5.881819873,20171.65777
40-49,veggie,4.379672966,5.740815404,19159.10585
50-59,veggie,4.103884889,5.599375864,17717.40562
60-69,veggie,4.175056473,5.857988406,17967.87978
70-79,veggie,4.469531987,6.441182732,20220.05257
20-29,fish,5.266644893,6.920702606,30889.38828
30-39,fish,5.346136889,6.976985994,30554.76264
40-49,fish,5.431271835,7.116819788,27327.87188
50-59,fish,5.228176887,6.652140338,25715.38222
60-69,fish,5.813436591,7.619386665,24462.60864
70-79,fish,6.13368947,8.426981399,24096.0789
20-29,fish,7.447219801,9.892661238,45641.75282
30-39,fish,6.904721041,9.249988731,38169.50551
40-49,fish,6.617880393,8.888399912,32489.34706
50-59,fish,6.445660927,8.212575518,31526.26222
60-69,fish,6.690070399,9.060353852,28573.21799
70-79,fish,6.870320776,9.298259664,28456.91172
20-29,meat100,14.20583023,30.14985012,49278.58998
30-39,meat100,14.48213779,31.45374652,46128.20525
40-49,meat100,15.46756584,35.3245965,39782.50415
50-59,meat100,15.83406084,36.51769052,35911.40608
60-69,meat100,15.78414281,36.60959919,34411.08507
70-79,meat100,17.90734055,41.93070568,34346.02806
20-29,meat100,21.46755094,46.32553456,58616.42378
30-39,meat100,18.22669931,39.76216134,58822.23922
40-49,meat100,18.11744975,40.99304441,44983.41201
50-59,meat100,18.10341674,41.39050487,41192.93366
60-69,meat100,18.04014834,41.07810142,37631.03907
70-79,meat100,20.4385079,48.59563825,36605.35943
20-29,meat50,5.677354519,8.696980927,31789.33345
30-39,meat50,5.941484762,8.847473623,29556.87434
40-49,meat50,5.987257356,9.100049459,26541.82684
50-59,meat50,5.944500824,9.021027642,23977.52078
60-69,meat50,6.349763185,9.649219946,22646.36104
70-79,meat50,6.604018249,10.31666388,22778.11611
20-29,meat50,7.245452089,11.54884721,35752.43084
30-39,meat50,7.59575979,11.51815134,35843.64968
40-49,meat50,7.486567566,11.49127091,31597.19889
50-59,meat50,7.332464948,11.33305645,29521.51967
60-69,meat50,7.198167427,11.33800646,25022.85487
70-79,meat50,7.670220037,12.13767849,25154.14385
20-29,meat,8.111617959,14.07490018,38233.16022
30-39,meat,8.542535038,15.14175114,34556.7829
40-49,meat,8.801423967,16.18761571,31754.43239
50-59,meat,8.701571112,16.09173334,27683.40587
60-69,meat,8.911807942,16.22654424,26078.58498
70-79,meat,9.779906582,18.3099444,25453.20994
20-29,meat,10.20653231,17.38255269,43775.12661
30-39,meat,10.82296545,18.66502342,43187.32974
40-49,meat,10.62500918,19.70688874,36057.49575
50-59,meat,10.32042123,19.50400049,32950.59987
60-69,meat,10.47160208,19.98160451,29537.94658
70-79,meat,11.14124354,22.21963248,26933.32152
20-29,vegan,2.179228969,3.69401511,23538.11897
30-39,vegan,2.391492575,3.919869322,22636.87095
40-49,vegan,2.602656915,4.31490955,21813.05257
50-59,vegan,2.54666361,4.319013292,20721.37169
60-69,vegan,2.689127851,4.595990784,20069.62668
70-79,vegan,3.079266414,5.047596252,40040.1744
20-29,vegan,3.358397339,5.841562669,38505.10753
30-39,vegan,2.940369657,4.877302402,30068.11264
40-49,vegan,2.951821495,4.799016068,22121.40092
50-59,vegan,2.642533091,4.372936528,22018.91701
60-69,vegan,2.61775862,4.880487666,22517.81183
70-79,vegan,2.687691693,4.582827145,27190.35315
20-29,veggie,4.534526241,6.474617885,27099.5144
30-39,veggie,4.729703546,6.694400661,25803.95212
40-49,veggie,4.774544997,6.682561094,23338.33605
50-59,veggie,4.714406519,6.499583235,22119.75133
60-69,veggie,5.131989844,7.20753701,20755.88388
70-79,veggie,5.735298072,8.479601582,19681.27282
20-29,veggie,6.481840174,9.408580313,36824.1335
30-39,veggie,6.273527755,9.008868311,34291.78203
40-49,veggie,5.960308234,8.538086713,30277.79436
50-59,veggie,5.583054902,8.12843119,29297.95727
60-69,veggie,5.838112318,8.600760582,23081.17642
70-79,veggie,6.506466568,9.584343885,32808.62211
20-29,fish,4.321696861,5.676491998,19297.88518
30-39,fish,4.327539161,5.654230777,20572.39437
40-49,fish,4.288029371,5.650963626,21156.91034
50-59,fish,4.218029178,5.511905411,20011.86146
60-69,fish,4.639844176,6.107160842,23239.16399
70-79,fish,4.929451339,6.520858845,25783.79726
20-29,fish,5.849011082,7.560704812,30351.43431
30-39,fish,5.448312037,7.153311574,28798.55249
40-49,fish,5.186543443,6.739466124,27483.33611
50-59,fish,4.991770921,6.450665867,25719.86198
60-69,fish,5.343365694,7.14360537,26472.05789
70-79,fish,5.528289034,7.393145597,27596.37549
20-29,meat100,9.43581647,14.37154473,33533.26813
30-39,meat100,9.477034544,14.52141065,35259.22442
40-49,meat100,9.508500828,14.99706844,34321.04411
50-59,meat100,9.604078627,15.14090407,34871.18201
60-69,meat100,9.719231629,15.27153801,35457.74048
70-79,meat100,10.85024348,17.05889321,43600.99104
20-29,meat100,13.77113222,21.76742485,57126.23509
30-39,meat100,11.81579737,18.94144561,47013.82885
40-49,meat100,11.26697622,18.46181324,44119.31738
50-59,meat100,11.172936,18.30542097,42537.64449
60-69,meat100,11.21326264,18.38423441,44817.01562
70-79,meat100,12.43903635,20.39966116,50983.29463
20-29,meat50,4.442472568,6.118724424,18882.98024
30-39,meat50,4.605990366,6.209556196,20761.88064
40-49,meat50,4.523880138,6.147567544,20147.31249
50-59,meat50,4.500996908,6.048141614,19637.07848
60-69,meat50,4.83646167,6.572951985,21589.24685
70-79,meat50,4.970461344,6.582584942,23533.29626
20-29,meat50,5.494849488,7.652136387,25986.2468
30-39,meat50,5.743706725,7.70489146,28962.26563
40-49,meat50,5.545447593,7.507051057,27532.29751
50-59,meat50,5.428684956,7.411202494,25080.7331
60-69,meat50,5.324973757,7.354799587,24925.74974
70-79,meat50,5.885087948,8.077635918,25835.35211
20-29,meat,5.999348969,8.419139515,23629.30376
30-39,meat,6.185363461,8.616781242,25629.15522
40-49,meat,6.150796458,8.749987982,24257.86023
50-59,meat,6.022098063,8.485858125,23551.25717
60-69,meat,6.31031764,8.81836753,25735.60706
70-79,meat,6.826610038,9.861331412,29786.62819
20-29,meat,7.439064244,10.27826586,32380.09603
30-39,meat,7.788178105,11.06408241,34729.9394
40-49,meat,7.368605773,10.90300973,30368.70491
50-59,meat,7.02297977,10.31761538,29916.70064
60-69,meat,7.28360535,10.63946518,30702.93733
70-79,meat,7.42143629,11.16677708,34090.26123
20-29,vegan,2.022348391,3.28027924,12529.89746
30-39,vegan,2.243122803,3.547389318,13764.55702
40-49,vegan,2.293931152,3.81653252,15624.5574
50-59,vegan,2.291216599,3.885799918,13579.7236
60-69,vegan,2.401549807,4.18550411,14256.6534
70-79,vegan,3.033265324,4.604115697,18028.91467
20-29,vegan,3.109780548,4.886418579,19639.36349
30-39,vegan,2.791568089,4.221626374,17725.90239
40-49,vegan,2.673453375,4.260512495,17207.35801
50-59,vegan,2.360281652,3.93535347,13542.37449
60-69,vegan,2.456544716,4.228077695,17669.39492
70-79,vegan,2.554005172,4.177931376,16890.48906
20-29,veggie,3.625622037,5.177123907,15812.6044
30-39,veggie,3.752377034,5.297885172,17011.07269
40-49,veggie,3.743100391,5.330766214,16951.78361
50-59,veggie,3.747552254,5.331575235,16806.87553
60-69,veggie,4.06732593,5.715322969,19308.03485
70-79,veggie,4.428730478,6.3795412,23104.62448
20-29,veggie,4.999998786,6.876027548,24787.11984
30-39,veggie,4.85474541,6.658243659,24335.96675
40-49,veggie,4.571551797,6.475949194,23492.55742
50-59,veggie,4.41994246,6.313735756,21270.49649
60-69,veggie,4.519472048,6.64498035,23431.00287
70-79,veggie,5.139893998,7.276434056,26209.28701
20-29,fish,5.412155992,7.22841754,14137.44803
30-39,fish,5.406004316,7.205493707,14060.47744
40-49,fish,5.411565279,7.383959927,14168.44551
50-59,fish,5.460334469,7.481861974,14749.27322
60-69,fish,5.989500137,8.284365525,16250.47224
70-79,fish,6.14499072,8.83538986,16684.49671
20-29,fish,6.941216378,8.71264756,19076.25326
30-39,fish,6.455268078,8.255975866,17859.84816
40-49,fish,5.999945463,7.713847486,16457.03799
50-59,fish,6.035823836,7.771538068,16626.57638
60-69,fish,6.275848363,8.395188412,17862.12059
70-79,fish,6.772117657,9.411565596,20015.25194
20-29,meat100,9.210534638,13.40803087,21534.26726
30-39,meat100,9.040132005,13.16046806,20762.72508
40-49,meat100,9.274587361,13.62530992,20699.02752
50-59,meat100,9.453428277,13.880063,20862.03128
60-69,meat100,9.572759232,13.97872232,21718.47001
70-79,meat100,10.29507932,15.1199219,22774.28175
20-29,meat100,13.05400443,19.12163137,30194.37089
30-39,meat100,11.11495443,16.63168845,26454.90081
40-49,meat100,10.56497685,15.98726571,24079.74374
50-59,meat100,10.56794421,15.92502707,24630.35182
60-69,meat100,10.51002201,16.16066811,25463.82101
70-79,meat100,11.43099718,17.53741612,26806.15032
20-29,meat50,5.357501122,7.374864019,13566.74602
30-39,meat50,5.352456798,7.244940466,13700.14079
40-49,meat50,5.291920609,7.252916414,13642.35085
50-59,meat50,5.313595797,7.193039634,14200.27918
60-69,meat50,5.766798533,7.997506738,14865.82873
70-79,meat50,6.005179582,8.368044948,14815.07009
20-29,meat50,6.27497856,8.285219984,16159.99739
30-39,meat50,6.452350339,8.385749761,17342.57555
40-49,meat50,6.112142773,8.076089449,16597.60243
50-59,meat50,6.007014613,8.096838039,15699.59953
60-69,meat50,5.914929217,8.195373508,15866.25616
70-79,meat50,6.683276046,9.313997771,17315.95884
20-29,meat,6.328699694,8.814293086,15945.24751
30-39,meat,6.34441274,8.806985607,15875.90409
40-49,meat,6.437308044,9.035043566,15794.24741
50-59,meat,6.41923317,8.956821545,15746.18342
60-69,meat,6.740484898,9.429370015,17121.41963
70-79,meat,7.19475416,10.53506193,18023.7929
20-29,meat,7.723181295,9.983651625,20681.64719
30-39,meat,8.003191497,11.05847274,20133.49189
40-49,meat,7.513263283,10.52833605,19090.38086
50-59,meat,7.029035671,9.853812057,18610.6923
60-69,meat,7.264438973,10.19083733,19277.93624
70-79,meat,7.527261465,10.77615585,19320.35933
20-29,vegan,2.246177657,3.566824531,8193.68789
30-39,vegan,2.448257835,3.885408576,8354.170151
40-49,vegan,2.672322213,4.37304818,10045.90769
50-59,vegan,2.635512428,4.475459198,11321.63922
60-69,vegan,2.776543842,4.775269238,12424.47095
70-79,vegan,3.244261432,5.216422102,12054.91141
20-29,vegan,3.327360897,5.001642781,12386.57086
30-39,vegan,2.887365466,4.41794059,11069.95957
40-49,vegan,2.828886918,4.586419536,10376.88108
50-59,vegan,2.514791855,4.150053538,10056.46068
60-69,vegan,2.704792022,4.520968259,14433.47871
70-79,vegan,2.638995168,4.577775986,11712.72942
20-29,veggie,4.835064434,6.997277403,11011.25374
30-39,veggie,4.887451061,7.100303743,11180.46619
40-49,veggie,4.989408912,7.365639459,11686.85333
50-59,veggie,5.113232922,7.620633815,12225.09697
60-69,veggie,5.643775406,8.570460387,13192.30913
70-79,veggie,5.83946564,9.067776536,13593.16763
20-29,veggie,6.184157226,8.354586791,15262.70882
30-39,veggie,5.901010288,8.03575787,14093.62417
40-49,veggie,5.569014814,7.828354014,13626.4712
50-59,veggie,5.43246672,7.893177463,13288.80528
60-69,veggie,5.765979078,8.631908516,13867.05346
70-79,veggie,6.236803358,9.329741835,16384.48039
